bcat,kras,label
0.0015881727,0.9984118,1
0.0005054373,0.99949455,1
1.3167881e-06,0.9999987,1
0.0004652492,0.9995347,1
0.26307514,0.73692495,1
0.41319817,0.5868018,1
0.0003179468,0.99968207,1
0.0014656486,0.9985343,1
0.6187782,0.38122174,1
0.049803656,0.9501963,1
0.00027841612,0.9997216,1
0.9808928,0.019107165,1
0.9553044,0.044695627,1
0.0020011654,0.9979988,1
0.039478466,0.9605215,1
2.8473427e-05,0.9999715,1
0.98879224,0.011207711,1
0.00087001704,0.99912995,1
0.9469251,0.05307483,1
0.00016028059,0.99983966,1
0.0031831542,0.99681693,1
3.5850335e-06,0.9999964,1
0.7940664,0.20593365,1
0.0008467432,0.99915326,1
7.444788e-05,0.9999255,1
0.0008762497,0.99912375,1
0.0002665249,0.9997335,1
0.00062200666,0.99937797,1
9.166585e-06,0.9999908,1
3.0067118e-05,0.99996996,1
0.07613533,0.92386466,1
0.00020440068,0.9997956,1
0.93140644,0.06859358,1
0.959258,0.04074201,1
0.00402351,0.9959765,1
0.56338406,0.4366159,1
0.0005375448,0.9994624,1
0.06107272,0.93892723,1
0.00041164533,0.9995883,1
0.2539508,0.7460492,1
8.644637e-05,0.9999136,1
0.00012852838,0.9998715,1
0.0030358168,0.99696416,1
0.9659005,0.034099516,1
0.00042091336,0.99957913,1
0.5431274,0.45687264,1
0.5581202,0.44187978,1
0.9781266,0.021873495,1
0.26935333,0.7306466,1
0.7378681,0.26213196,1
0.35036004,0.64963996,1
0.00026479544,0.9997352,1
0.0024373922,0.99756265,1
0.00047202533,0.99952793,1
0.0022624785,0.9977375,1
0.23644477,0.7635552,1
0.027234087,0.9727659,1
1.7136584e-06,0.99999833,1
4.1655017e-05,0.9999584,1
0.00013948184,0.9998605,1
0.00044393388,0.999556,1
3.281107e-05,0.9999672,1
0.00046025676,0.99953973,1
3.1789132e-06,0.9999968,1
0.0046394942,0.99536055,1
0.11428543,0.8857146,1
0.7069412,0.29305875,1
0.11531323,0.88468677,1
0.96810883,0.031891167,1
0.00016725755,0.99983275,1
0.0104915025,0.9895085,1
1.4295439e-05,0.9999857,1
0.014206116,0.9857939,1
0.04371618,0.95628387,1
3.3407046e-05,0.9999666,1
0.0026133396,0.99738663,1
0.79941297,0.20058703,1
0.9343604,0.06563963,1
6.156231e-05,0.9999385,1
0.011238005,0.98876196,1
0.00063674565,0.99936324,1
0.95661265,0.043387324,1
0.986489,0.013511045,1
0.02403359,0.9759664,1
0.00035182765,0.9996482,1
0.010816285,0.98918366,1
0.98416847,0.01583155,1
0.13223271,0.8677673,1
0.0004641374,0.9995359,1
1.1639688e-05,0.9999883,1
0.00026121672,0.99973875,1
0.38464352,0.61535645,1
0.9775468,0.02245318,1
0.0073651983,0.99263483,1
0.0075551597,0.9924448,1
0.0031432873,0.9968567,1
0.9868716,0.013128398,1
0.080108896,0.91989106,1
0.97915626,0.020843722,1
0.019789655,0.98021036,1
0.9865334,0.013466564,1
0.6951833,0.3048167,1
0.0014758279,0.99852425,1
5.3183554e-05,0.99994683,1
0.683572,0.31642807,1
0.00023000443,0.99977,1
0.8752438,0.12475616,1
0.8914067,0.10859326,1
0.0017716046,0.9982284,1
5.2840955e-05,0.9999472,1
1.7055163e-06,0.99999833,1
0.98857456,0.011425468,1
0.00011104637,0.9998889,1
0.96119076,0.038809165,1
0.8946714,0.10532859,1
4.9603157e-05,0.9999504,1
